sample_id,image_path,temperature_c,humidity_percent,co2_ppm,hcho_raw,tvoc_raw,valid,split,notes,review_status,reviewer,reviewed_at_utc,proposal_model,prompt_version,source_proposals
capture_0221,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0221.jpg,28,51,1713,329,90,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0223,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0223.jpg,28,51,1707,32,898,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0227,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0227.jpg,28,51,1713,329,92,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0228,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0228.jpg,28,51,1729,329,92,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0229,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0229.jpg,28,51,1724,332,92,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0231,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0231.jpg,28,51,1713,325,90,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0232,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0232.jpg,28,51,1724,332,90,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0233,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0233.jpg,28,51,1729,332,90,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0234,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0234.jpg,28,51,1735,339,99,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0235,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0235.jpg,28,51,1746,339,980,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0236,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0236.jpg,28,51,1740,343,99,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0237,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0237.jpg,28,51,1757,347,960,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0238,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0238.jpg,28,51,1751,350,919,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0239,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0239.jpg,28,51,1713,325,898,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0240,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0240.jpg,28,51,1757,347,99,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0242,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0242.jpg,28,51,1707,32,90,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0243,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0243.jpg,28,51,1702,38,898,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0244,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0244.jpg,28,51,696,38,898,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0246,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0246.jpg,28,51,691,11,879,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0247,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0247.jpg,28,51,696,14,879,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0251,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0251.jpg,28,51,696,11,90,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0252,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0252.jpg,28,51,691,11,870,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0253,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0253.jpg,28,51,696,34,879,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0254,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0254.jpg,28,51,691,11,80,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0255,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0255.jpg,28,51,696,11,80,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0256,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0256.jpg,28,51,691,11,80,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0259,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0259.jpg,28,51,691,307,870,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0260,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0260.jpg,28,51,1685,307,859,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0261,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0261.jpg,28,51,1685,307,859,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0262,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0262.jpg,28,51,1685,307,859,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0263,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0263.jpg,28,51,1685,307,859,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0264,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0264.jpg,28,51,691,307,870,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0265,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0265.jpg,28,51,1702,32,870,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0266,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0266.jpg,28,51,685,38,859,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0267,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0267.jpg,28,51,1713,329,92,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0268,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0268.jpg,28,51,1707,311,859,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0270,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0270.jpg,28,51,1762,357,960,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0271,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0271.jpg,28,51,1685,307,859,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0272,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0272.jpg,28,51,1685,307,859,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0273,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0273.jpg,28,51,1680,303,88,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0275,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0275.jpg,28,51,1680,303,88,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0276,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0276.jpg,28,51,1680,303,88,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0277,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0277.jpg,28,51,680,303,88,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0278,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0278.jpg,28,51,1669,296,80,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0279,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0279.jpg,28,51,680,303,88,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0280,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0280.jpg,28,51,1685,303,88,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0281,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0281.jpg,28,51,674,303,88,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0282,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0282.jpg,28,51,674,300,80,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0283,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0283.jpg,28,51,1680,303,80,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0284,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0284.jpg,28,51,680,303,80,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0285,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0285.jpg,28,51,1674,303,80,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0286,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0286.jpg,28,51,1669,300,80,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0290,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0290.jpg,28,51,669,296,828,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0294,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0294.jpg,28,51,1669,296,828,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0299,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0299.jpg,28,51,669,296,828,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0300,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0300.jpg,28,51,669,296,828,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0301,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0301.jpg,28,51,1669,296,828,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0304,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0304.jpg,28,51,669,296,828,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0305,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0305.jpg,28,51,1663,296,820,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0306,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0306.jpg,28,51,663,293,820,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0310,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0310.jpg,28,51,658,289,809,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0316,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0316.jpg,28,51,1658,289,809,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0319,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0319.jpg,28,51,663,293,820,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0320,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0320.jpg,28,51,652,285,788,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0321,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0321.jpg,28,51,1652,285,798,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0325,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0325.jpg,28,51,652,285,788,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0326,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0326.jpg,28,51,1652,285,788,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0329,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0329.jpg,28,51,658,289,809,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0333,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0333.jpg,28,51,1652,285,788,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0334,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0334.jpg,28,51,658,289,820,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0337,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0337.jpg,28,51,652,285,798,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0339,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0339.jpg,28,51,1652,285,798,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0340,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0340.jpg,28,50,652,285,798,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0341,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0341.jpg,28,50,652,285,798,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0342,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0342.jpg,28,50,652,285,798,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0343,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0343.jpg,28,50,652,282,789,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0344,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0344.jpg,28,50,652,285,798,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0345,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0345.jpg,28,50,647,282,789,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0346,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0346.jpg,28,50,647,278,789,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0347,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0347.jpg,28,50,652,285,798,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0348,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0348.jpg,28,50,1652,285,798,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0349,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0349.jpg,28,50,1652,282,798,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0350,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0350.jpg,28,50,641,282,789,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0351,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0351.jpg,28,50,647,275,770,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0352,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0352.jpg,28,50,647,282,170,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0353,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0353.jpg,28,50,647,282,178,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0354,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0354.jpg,28,50,647,282,789,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
capture_0355,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0355.jpg,28,50,1647,282,789,true,train,ollama_ocr,approved,owner-bulk-approved,2026-06-29T15:35:08+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_review_queue.csv
