sample_id,image_path,temperature_c,humidity_percent,co2_ppm,hcho_raw,tvoc_raw,valid,split,notes,proposal_status,model,prompt_version,labeled_at_utc,attempts,duration_seconds,review_decision,corrected_co2_ppm,corrected_hcho_raw,corrected_tvoc_raw,corrected_temperature_c,corrected_humidity_percent,reviewer,reviewed_at_utc,quality_reasons,temporal_flags
capture_0240,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0240.jpg,28,51,1757,347,99,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:03:36+00:00,1,10.1,pending,,,,,,,,,hcho_raw:347:neighbor_median=336;tvoc_raw:99:neighbor_median=908.5
capture_0241,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0241.jpg,28,5,1707,325,90,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:25:28+00:00,1,9.9,pending,,,,,,,,,
capture_0242,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0242.jpg,28,51,1707,32,90,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:55:13+00:00,1,9.9,pending,,,,,,,,,hcho_raw:32:neighbor_median=181.5;tvoc_raw:90:neighbor_median=898
capture_0243,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0243.jpg,28,51,1702,38,898,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:34:53+00:00,1,3.2,pending,,,,,,,,,co2_ppm:1702:neighbor_median=1201.5;tvoc_raw:898:neighbor_median=489
capture_0244,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0244.jpg,28,51,696,38,898,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:36:40+00:00,1,3.1,pending,,,,,,,,,co2_ppm:696:neighbor_median=1199;hcho_raw:38:neighbor_median=23
capture_0245,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0245.jpg,28,5,1707,32,890,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:38:23+00:00,1,9.9,pending,,,,,,,,,
capture_0246,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0246.jpg,28,51,691,11,879,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:36:03+00:00,1,3.1,pending,,,,,,,,,co2_ppm:691:neighbor_median=1199;hcho_raw:11:neighbor_median=35
capture_0247,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0247.jpg,28,51,696,14,879,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:50:28+00:00,1,9.9,pending,,,,,,,,,hcho_raw:14:neighbor_median=24.5
capture_0248,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0248.jpg,28,5,696,3,879,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:22:46+00:00,1,9.7,pending,,,,,,,,,
capture_0249,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0249.jpg,28,5,696,329,890,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:48:24+00:00,1,10.0,pending,,,,,,,,,
capture_0250,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0250.jpg,28,5,1702,329,870,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:34:06+00:00,1,10.0,pending,,,,,,,,,
capture_0251,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0251.jpg,28,51,696,11,90,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:50:50+00:00,1,9.8,pending,,,,,,,,,tvoc_raw:90:neighbor_median=874.5
capture_0252,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0252.jpg,28,51,691,11,870,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:42:50+00:00,1,9.9,pending,,,,,,,,,tvoc_raw:870:neighbor_median=85
capture_0253,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0253.jpg,28,51,696,34,879,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:11:38+00:00,1,9.9,pending,,,,,,,,,hcho_raw:34:neighbor_median=11;tvoc_raw:879:neighbor_median=85
capture_0254,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0254.jpg,28,51,691,11,80,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:34:24+00:00,1,3.1,pending,,,,,,,,,tvoc_raw:80:neighbor_median=475
capture_0255,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0255.jpg,28,51,696,11,80,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:53:46+00:00,1,9.8,pending,,,,,,,,,tvoc_raw:80:neighbor_median=475
capture_0256,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0256.jpg,28,51,691,11,80,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:29:32+00:00,1,9.8,pending,,,,,,,,,hcho_raw:11:neighbor_median=22.5;tvoc_raw:80:neighbor_median=475
capture_0257,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0257.jpg,28,5,691,31,87,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T17:01:43+00:00,1,9.7,pending,,,,,,,,,
capture_0258,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0258.jpg,28,5,691,31,87,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:59:13+00:00,1,9.7,pending,,,,,,,,,
capture_0259,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0259.jpg,28,51,691,307,870,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:22:04+00:00,1,10.0,pending,,,,,,,,,co2_ppm:691:neighbor_median=1685
capture_0260,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0260.jpg,28,51,1685,307,859,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:54:04+00:00,1,10.2,pending,,,,,,,,,
capture_0261,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0261.jpg,28,51,1685,307,859,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:17:51+00:00,1,10.2,pending,,,,,,,,,
capture_0262,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0262.jpg,28,51,1685,307,859,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:04:19+00:00,1,10.2,pending,,,,,,,,,
capture_0263,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0263.jpg,28,51,1685,307,859,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:40:40+00:00,1,3.2,pending,,,,,,,,,
capture_0264,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0264.jpg,28,51,691,307,870,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:05:58+00:00,1,10.1,pending,,,,,,,,,co2_ppm:691:neighbor_median=1685;hcho_raw:307:neighbor_median=172.5
capture_0265,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0265.jpg,28,51,1702,32,870,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:58:16+00:00,1,10.1,pending,,,,,,,,,co2_ppm:1702:neighbor_median=1188;hcho_raw:32:neighbor_median=307
capture_0266,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0266.jpg,28,51,685,38,859,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:41:01+00:00,1,9.9,pending,,,,,,,,,co2_ppm:685:neighbor_median=1704.5;hcho_raw:38:neighbor_median=309
capture_0267,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0267.jpg,28,51,1713,329,92,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:03:47+00:00,1,10.0,pending,,,,,,,,,co2_ppm:1713:neighbor_median=1196.5;hcho_raw:329:neighbor_median=172.5;tvoc_raw:92:neighbor_median=864.5
capture_0268,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0268.jpg,28,51,1707,311,859,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:21:09+00:00,1,10.2,pending,,,,,,,,,hcho_raw:311:neighbor_median=183.5
capture_0269,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0269.jpg,28,5,1685,307,859,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:37:23+00:00,1,10.0,pending,,,,,,,,,
capture_0270,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0270.jpg,28,51,1762,357,960,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:50:03+00:00,1,10.2,pending,,,,,,,,,hcho_raw:357:neighbor_median=309;tvoc_raw:960:neighbor_median=859
capture_0271,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0271.jpg,28,51,1685,307,859,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:03:46+00:00,1,10.2,pending,,,,,,,,,
capture_0272,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0272.jpg,28,51,1685,307,859,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:00:07+00:00,1,10.2,pending,,,,,,,,,tvoc_raw:859:neighbor_median=473.5
capture_0273,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0273.jpg,28,51,1680,303,88,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:57:21+00:00,1,10.1,pending,,,,,,,,,tvoc_raw:88:neighbor_median=859
capture_0274,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0274.jpg,28,5,669,300,80,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:30:11+00:00,1,9.8,pending,,,,,,,,,
capture_0275,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0275.jpg,28,51,1680,303,88,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:01:25+00:00,1,10.1,pending,,,,,,,,,
capture_0276,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0276.jpg,28,51,1680,303,88,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:09:47+00:00,1,10.1,pending,,,,,,,,,
capture_0277,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0277.jpg,28,51,680,303,88,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:15:29+00:00,1,9.9,pending,,,,,,,,,co2_ppm:680:neighbor_median=1674.5
capture_0278,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0278.jpg,28,51,1669,296,80,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:34:28+00:00,1,3.1,pending,,,,,,,,,co2_ppm:1669:neighbor_median=1180
capture_0279,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0279.jpg,28,51,680,303,88,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:43:20+00:00,1,3.1,pending,,,,,,,,,co2_ppm:680:neighbor_median=1174.5
capture_0280,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0280.jpg,28,51,1685,303,88,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:40:17+00:00,1,10.1,pending,,,,,,,,,co2_ppm:1685:neighbor_median=677
capture_0281,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0281.jpg,28,51,674,303,88,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:52:29+00:00,1,9.9,pending,,,,,,,,,co2_ppm:674:neighbor_median=1180
capture_0282,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0282.jpg,28,51,674,300,80,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:03:14+00:00,1,9.9,pending,,,,,,,,,co2_ppm:674:neighbor_median=1180
capture_0283,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0283.jpg,28,51,1680,303,80,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:12:10+00:00,1,10.1,pending,,,,,,,,,co2_ppm:1680:neighbor_median=677
capture_0284,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0284.jpg,28,51,680,303,80,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:13:05+00:00,1,9.9,pending,,,,,,,,,co2_ppm:680:neighbor_median=1671.5
capture_0285,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0285.jpg,28,51,1674,303,80,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:43:21+00:00,1,10.1,pending,,,,,,,,,co2_ppm:1674:neighbor_median=1174.5
capture_0286,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0286.jpg,28,51,1669,300,80,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:33:02+00:00,1,3.0,pending,,,,,,,,,co2_ppm:1669:neighbor_median=1177
capture_0287,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0287.jpg,28,5,669,300,80,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:29:05+00:00,1,9.8,pending,,,,,,,,,
capture_0288,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0288.jpg,28,5,669,300,828,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:28:32+00:00,1,9.9,pending,,,,,,,,,
capture_0289,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0289.jpg,28,5,1669,296,828,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:59:12+00:00,1,10.0,pending,,,,,,,,,
capture_0290,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0290.jpg,28,51,669,296,828,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:14:44+00:00,1,10.1,pending,,,,,,,,,co2_ppm:669:neighbor_median=1669;tvoc_raw:828:neighbor_median=80
capture_0291,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0291.jpg,28,5,669,296,828,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:03:38+00:00,1,9.9,pending,,,,,,,,,
capture_0292,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0292.jpg,28,5,669,296,80,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:56:40+00:00,1,9.8,pending,,,,,,,,,
capture_0293,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0293.jpg,28,5,1685,307,88,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:28:06+00:00,1,9.9,pending,,,,,,,,,
capture_0294,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0294.jpg,28,51,1669,296,828,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:12:22+00:00,1,10.2,pending,,,,,,,,,co2_ppm:1669:neighbor_median=669
capture_0295,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0295.jpg,28,5,669,296,828,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:23:25+00:00,1,9.9,pending,,,,,,,,,
capture_0296,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0296.jpg,28,5,669,296,828,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T17:11:10+00:00,1,10.1,pending,,,,,,,,,
capture_0297,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0297.jpg,28,5,669,296,828,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:57:42+00:00,1,9.9,pending,,,,,,,,,
capture_0298,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0298.jpg,28,5,669,296,828,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:32:18+00:00,1,9.9,pending,,,,,,,,,
capture_0299,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0299.jpg,28,51,669,296,828,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:54:18+00:00,1,10.0,pending,,,,,,,,,co2_ppm:669:neighbor_median=1169
capture_0300,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0300.jpg,28,51,669,296,828,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:51:30+00:00,1,10.0,pending,,,,,,,,,co2_ppm:669:neighbor_median=1166
capture_0301,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0301.jpg,28,51,1669,296,828,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:33:26+00:00,1,3.2,pending,,,,,,,,,co2_ppm:1669:neighbor_median=669
capture_0302,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0302.jpg,28,5,663,296,828,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:38:16+00:00,1,9.9,pending,,,,,,,,,
capture_0303,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0303.jpg,28,5,663,296,828,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:45:20+00:00,1,10.1,pending,,,,,,,,,
capture_0304,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0304.jpg,28,51,669,296,828,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:43:00+00:00,1,3.2,pending,,,,,,,,,co2_ppm:669:neighbor_median=1166
capture_0305,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0305.jpg,28,51,1663,296,820,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:27:10+00:00,1,10.2,pending,,,,,,,,,co2_ppm:1663:neighbor_median=669
capture_0306,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0306.jpg,28,51,663,293,820,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:49:29+00:00,1,10.0,pending,,,,,,,,,co2_ppm:663:neighbor_median=1166
capture_0307,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0307.jpg,28,5,663,293,820,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:32:29+00:00,1,9.9,pending,,,,,,,,,
capture_0308,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0308.jpg,28,5,663,293,820,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:53:36+00:00,1,10.1,pending,,,,,,,,,
capture_0309,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0309.jpg,28,5,663,293,820,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:07:41+00:00,1,9.9,pending,,,,,,,,,
capture_0310,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0310.jpg,28,51,658,289,809,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:15:39+00:00,1,10.1,pending,,,,,,,,,co2_ppm:658:neighbor_median=1163.5
capture_0311,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0311.jpg,28,5,1663,293,820,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:56:48+00:00,1,10.0,pending,,,,,,,,,
capture_0312,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0312.jpg,28,5,663,293,820,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:42:59+00:00,1,9.9,pending,,,,,,,,,
capture_0313,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0313.jpg,28,5,663,293,820,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:17:56+00:00,1,9.9,pending,,,,,,,,,
capture_0314,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0314.jpg,28,5,658,289,820,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:32:56+00:00,1,9.9,pending,,,,,,,,,
capture_0315,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0315.jpg,28,5,658,289,809,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:48:57+00:00,1,10.0,pending,,,,,,,,,
capture_0316,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0316.jpg,28,51,1658,289,809,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:35:11+00:00,1,10.2,pending,,,,,,,,,co2_ppm:1658:neighbor_median=660.5
capture_0317,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0317.jpg,28,5,669,296,828,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:21:10+00:00,1,9.9,pending,,,,,,,,,
capture_0318,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0318.jpg,28,5,663,293,820,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:16:22+00:00,1,9.9,pending,,,,,,,,,
capture_0319,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0319.jpg,28,51,663,293,820,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:37:44+00:00,1,10.1,pending,,,,,,,,,co2_ppm:663:neighbor_median=1152;tvoc_raw:820:neighbor_median=793
capture_0320,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0320.jpg,28,51,652,285,788,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:20:36+00:00,1,10.1,pending,,,,,,,,,co2_ppm:652:neighbor_median=1157.5
capture_0321,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0321.jpg,28,51,1652,285,798,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:30:05+00:00,1,10.2,pending,,,,,,,,,co2_ppm:1652:neighbor_median=657.5
capture_0322,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0322.jpg,28,5,1652,285,798,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T17:02:59+00:00,1,10.1,pending,,,,,,,,,
capture_0323,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0323.jpg,28,5,652,285,798,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:49:51+00:00,1,10.0,pending,,,,,,,,,
capture_0324,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0324.jpg,28,5,652,285,798,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:57:57+00:00,1,9.9,pending,,,,,,,,,
capture_0325,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0325.jpg,28,51,652,285,788,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:15:18+00:00,1,10.0,pending,,,,,,,,,co2_ppm:652:neighbor_median=1155
capture_0326,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0326.jpg,28,51,1652,285,788,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:16:45+00:00,1,10.2,pending,,,,,,,,,co2_ppm:1652:neighbor_median=655
capture_0327,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0327.jpg,28,5,652,285,798,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T17:05:53+00:00,1,9.9,pending,,,,,,,,,
capture_0328,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0328.jpg,28,5,1652,285,798,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:58:36+00:00,1,10.0,pending,,,,,,,,,
capture_0329,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0329.jpg,28,51,658,289,809,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:05:03+00:00,1,10.1,pending,,,,,,,,,co2_ppm:658:neighbor_median=1155
capture_0330,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0330.jpg,28,5,663,293,809,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:55:24+00:00,1,10.1,pending,,,,,,,,,
capture_0331,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0331.jpg,28,5,663,293,820,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:00:28+00:00,1,9.9,pending,,,,,,,,,
capture_0332,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0332.jpg,28,5,663,289,809,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:40:31+00:00,1,9.9,pending,,,,,,,,,
capture_0333,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0333.jpg,28,51,1652,285,788,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T12:37:59+00:00,1,3.2,pending,,,,,,,,,co2_ppm:1652:neighbor_median=658
capture_0334,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0334.jpg,28,51,658,289,820,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T13:46:05+00:00,1,10.1,pending,,,,,,,,,co2_ppm:658:neighbor_median=1155
capture_0335,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0335.jpg,28,5,652,289,809,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T15:06:19+00:00,1,9.9,pending,,,,,,,,,
capture_0336,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0336.jpg,28,5,1652,285,798,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T16:31:35+00:00,1,10.1,pending,,,,,,,,,
capture_0337,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0337.jpg,28,51,652,285,798,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T14:08:20+00:00,1,10.0,pending,,,,,,,,,co2_ppm:652:neighbor_median=1155
