sample_id,image_path,temperature_c,humidity_percent,co2_ppm,hcho_raw,tvoc_raw,valid,split,notes,review_status,reviewer,reviewed_at_utc,proposal_model,prompt_version,source_proposals,consensus_status,consensus_reason,consensus_models,consensus_votes
capture_0242,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0242.jpg,,,,,,false,train,hcho_raw:32:neighbor_median=181.5;tvoc_raw:90:neighbor_median=898,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0243,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0243.jpg,,,,,,false,train,co2_ppm:1702:neighbor_median=1201.5;tvoc_raw:898:neighbor_median=489,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0244,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0244.jpg,,,,,,false,train,co2_ppm:696:neighbor_median=1199;hcho_raw:38:neighbor_median=23,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0245,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0245.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0246,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0246.jpg,,,,,,false,train,co2_ppm:691:neighbor_median=1199;hcho_raw:11:neighbor_median=35,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0247,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0247.jpg,,,,,,false,train,hcho_raw:14:neighbor_median=24.5,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0248,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0248.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0249,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0249.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0250,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0250.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0251,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0251.jpg,,,,,,false,train,tvoc_raw:90:neighbor_median=874.5,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0252,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0252.jpg,,,,,,false,train,tvoc_raw:870:neighbor_median=85,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0253,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0253.jpg,,,,,,false,train,hcho_raw:34:neighbor_median=11;tvoc_raw:879:neighbor_median=85,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0254,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0254.jpg,,,,,,false,train,tvoc_raw:80:neighbor_median=475,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0255,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0255.jpg,,,,,,false,train,tvoc_raw:80:neighbor_median=475,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0256,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0256.jpg,,,,,,false,train,hcho_raw:11:neighbor_median=22.5;tvoc_raw:80:neighbor_median=475,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0257,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0257.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0258,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0258.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0259,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0259.jpg,,,,,,false,train,co2_ppm:691:neighbor_median=1685,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0260,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0260.jpg,28,51,1685,307,859,true,train,auto_consensus,automated_consensus,auto-consensus,2026-07-21T20:10:35+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,promoted,single_model_temporal_plausible,qwen3-vl:4b,1
capture_0261,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0261.jpg,28,51,1685,307,859,true,train,auto_consensus,automated_consensus,auto-consensus,2026-07-21T20:10:35+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,promoted,single_model_temporal_plausible,qwen3-vl:4b,1
capture_0262,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0262.jpg,28,51,1685,307,859,true,train,auto_consensus,automated_consensus,auto-consensus,2026-07-21T20:10:35+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,promoted,single_model_temporal_plausible,qwen3-vl:4b,1
capture_0263,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0263.jpg,28,51,1685,307,859,true,train,auto_consensus,automated_consensus,auto-consensus,2026-07-21T20:10:35+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,promoted,single_model_temporal_plausible,qwen3-vl:4b,1
capture_0264,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0264.jpg,,,,,,false,train,co2_ppm:691:neighbor_median=1685;hcho_raw:307:neighbor_median=172.5,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0265,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0265.jpg,,,,,,false,train,co2_ppm:1702:neighbor_median=1188;hcho_raw:32:neighbor_median=307,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0266,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0266.jpg,,,,,,false,train,co2_ppm:685:neighbor_median=1704.5;hcho_raw:38:neighbor_median=309,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0267,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0267.jpg,,,,,,false,train,co2_ppm:1713:neighbor_median=1196.5;hcho_raw:329:neighbor_median=172.5;tvoc_raw:92:neighbor_median=864.5,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0268,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0268.jpg,,,,,,false,train,hcho_raw:311:neighbor_median=183.5,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0269,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0269.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0270,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0270.jpg,,,,,,false,train,hcho_raw:357:neighbor_median=309;tvoc_raw:960:neighbor_median=859,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0271,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0271.jpg,28,51,1685,307,859,true,train,auto_consensus,automated_consensus,auto-consensus,2026-07-21T20:10:35+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,promoted,single_model_temporal_plausible,qwen3-vl:4b,1
capture_0272,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0272.jpg,,,,,,false,train,tvoc_raw:859:neighbor_median=473.5,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0273,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0273.jpg,,,,,,false,train,tvoc_raw:88:neighbor_median=859,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0274,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0274.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0275,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0275.jpg,28,51,1680,303,88,true,train,auto_consensus,automated_consensus,auto-consensus,2026-07-21T20:10:35+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,promoted,single_model_temporal_plausible,qwen3-vl:4b,1
capture_0276,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0276.jpg,28,51,1680,303,88,true,train,auto_consensus,automated_consensus,auto-consensus,2026-07-21T20:10:35+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,promoted,single_model_temporal_plausible,qwen3-vl:4b,1
capture_0277,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0277.jpg,,,,,,false,train,co2_ppm:680:neighbor_median=1674.5,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0278,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0278.jpg,,,,,,false,train,co2_ppm:1669:neighbor_median=1180,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0279,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0279.jpg,,,,,,false,train,co2_ppm:680:neighbor_median=1174.5,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0280,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0280.jpg,,,,,,false,train,co2_ppm:1685:neighbor_median=677,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0281,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0281.jpg,,,,,,false,train,co2_ppm:674:neighbor_median=1180,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0282,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0282.jpg,,,,,,false,train,co2_ppm:674:neighbor_median=1180,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0283,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0283.jpg,,,,,,false,train,co2_ppm:1680:neighbor_median=677,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0284,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0284.jpg,,,,,,false,train,co2_ppm:680:neighbor_median=1671.5,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0285,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0285.jpg,,,,,,false,train,co2_ppm:1674:neighbor_median=1174.5,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0286,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0286.jpg,,,,,,false,train,co2_ppm:1669:neighbor_median=1177,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0287,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0287.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0288,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0288.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0289,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0289.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0290,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0290.jpg,,,,,,false,train,co2_ppm:669:neighbor_median=1669;tvoc_raw:828:neighbor_median=80,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0291,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0291.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0292,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0292.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0293,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0293.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0294,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0294.jpg,,,,,,false,train,co2_ppm:1669:neighbor_median=669,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0295,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0295.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0296,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0296.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0297,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0297.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0298,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0298.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0299,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0299.jpg,,,,,,false,train,co2_ppm:669:neighbor_median=1169,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0300,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0300.jpg,,,,,,false,train,co2_ppm:669:neighbor_median=1166,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0301,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0301.jpg,,,,,,false,train,co2_ppm:1669:neighbor_median=669,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0302,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0302.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0303,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0303.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0304,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0304.jpg,,,,,,false,train,co2_ppm:669:neighbor_median=1166,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0305,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0305.jpg,,,,,,false,train,co2_ppm:1663:neighbor_median=669,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0306,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0306.jpg,,,,,,false,train,co2_ppm:663:neighbor_median=1166,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0307,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0307.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0308,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0308.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0309,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0309.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0310,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0310.jpg,,,,,,false,train,co2_ppm:658:neighbor_median=1163.5,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0311,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0311.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0312,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0312.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0313,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0313.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0314,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0314.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0315,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0315.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0316,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0316.jpg,,,,,,false,train,co2_ppm:1658:neighbor_median=660.5,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0317,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0317.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0318,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0318.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0319,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0319.jpg,,,,,,false,train,co2_ppm:663:neighbor_median=1152;tvoc_raw:820:neighbor_median=793,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0320,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0320.jpg,,,,,,false,train,co2_ppm:652:neighbor_median=1157.5,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0321,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0321.jpg,,,,,,false,train,co2_ppm:1652:neighbor_median=657.5,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0322,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0322.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0323,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0323.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0324,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0324.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0325,tools/dataset/captures/live_surveillance_20260629T1003Z/capture_0325.jpg,,,,,,false,train,co2_ppm:652:neighbor_median=1155,excluded,auto-consensus,2026-07-21T20:10:35+00:00,,,tools/dataset/captures/live_surveillance_20260629T1003Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
