sample_id,image_path,temperature_c,humidity_percent,co2_ppm,hcho_raw,tvoc_raw,valid,split,notes,review_status,reviewer,reviewed_at_utc,proposal_model,prompt_version,source_proposals,consensus_status,consensus_reason,consensus_models,consensus_votes
capture_0093,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0093.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0094,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0094.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0095,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0095.jpg,,,,,,false,train,tvoc_raw:0:neighbor_median=36,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0096,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0096.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0097,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0097.jpg,,,,,,false,train,tvoc_raw:0:neighbor_median=36,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0098,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0098.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0099,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0099.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0100,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0100.jpg,,,,,,false,train,temperature_c:21:neighbor_median=23.5,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0101,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0101.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0102,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0102.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0103,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0103.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0104,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0104.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0105,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0105.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0106,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0106.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0107,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0107.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0108,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0108.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0109,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0109.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0110,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0110.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0111,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0111.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0112,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0112.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0113,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0113.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0114,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0114.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0115,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0115.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0116,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0116.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0117,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0117.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0118,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0118.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0119,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0119.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0120,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0120.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0121,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0121.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0122,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0122.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0123,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0123.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0124,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0124.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0125,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0125.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0126,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0126.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0127,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0127.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0128,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0128.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0129,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0129.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0130,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0130.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0131,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0131.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0132,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0132.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0133,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0133.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0134,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0134.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0135,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0135.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0136,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0136.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0137,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0137.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0138,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0138.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0139,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0139.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0140,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0140.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0141,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0141.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0142,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0142.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0143,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0143.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0144,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0144.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0145,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0145.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0146,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0146.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0147,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0147.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0148,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0148.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0149,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0149.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0150,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0150.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0151,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0151.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0152,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0152.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0153,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0153.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0154,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0154.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0155,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0155.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0156,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0156.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0157,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0157.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0158,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0158.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0159,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0159.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0160,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0160.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0161,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0161.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0162,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0162.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0163,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0163.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0164,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0164.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0165,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0165.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0166,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0166.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0167,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0167.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0168,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0168.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0169,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0169.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0170,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0170.jpg,21,11,444,13,36,true,train,auto_consensus,automated_consensus,auto-consensus,2026-07-21T20:11:18+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,promoted,single_model_temporal_plausible,qwen3-vl:4b,1
capture_0171,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0171.jpg,,,,,,false,train,temperature_c:24:neighbor_median=21,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,temporal_anomaly,qwen3-vl:4b,0
capture_0172,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0172.jpg,21,11,444,13,36,true,train,auto_consensus,automated_consensus,auto-consensus,2026-07-21T20:11:18+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,promoted,single_model_temporal_plausible,qwen3-vl:4b,1
capture_0173,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0173.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0174,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0174.jpg,21,11,444,13,36,true,train,auto_consensus,automated_consensus,auto-consensus,2026-07-21T20:11:18+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,promoted,single_model_temporal_plausible,qwen3-vl:4b,1
capture_0175,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0175.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0176,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0176.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0177,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0177.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0178,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0178.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0179,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0179.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0180,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0180.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0181,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0181.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0182,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0182.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
capture_0183,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0183.jpg,,,,,,false,train,,excluded,auto-consensus,2026-07-21T20:11:18+00:00,,,tools/dataset/captures/http_300_aqs_20260626T2040Z/labels_ollama_proposals.csv,excluded,no_valid_votes,qwen3-vl:4b,0
