sample_id,image_path,temperature_c,humidity_percent,co2_ppm,hcho_raw,tvoc_raw,valid,split,notes,proposal_status,model,prompt_version,labeled_at_utc,attempts,duration_seconds,review_decision,corrected_co2_ppm,corrected_hcho_raw,corrected_tvoc_raw,corrected_temperature_c,corrected_humidity_percent,reviewer,reviewed_at_utc,quality_reasons,temporal_flags
capture_0104,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0104.jpg,2,1,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:19:55+00:00,1,2.5,pending,,,,,,,,,
capture_0105,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0105.jpg,2,1,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:06:57+00:00,1,2.0,pending,,,,,,,,,
capture_0106,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0106.jpg,2,12,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:14:08+00:00,1,2.6,pending,,,,,,,,,
capture_0107,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0107.jpg,2,1,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:06:24+00:00,1,2.0,pending,,,,,,,,,
capture_0108,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0108.jpg,2,12,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:16:48+00:00,1,2.5,pending,,,,,,,,,
capture_0109,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0109.jpg,2,1,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:17:06+00:00,1,2.6,pending,,,,,,,,,
capture_0110,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0110.jpg,2,1,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:19:08+00:00,1,2.7,pending,,,,,,,,,
capture_0111,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0111.jpg,2,1,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:21:26+00:00,1,2.8,pending,,,,,,,,,
capture_0112,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0112.jpg,2,12,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:08:29+00:00,1,2.2,pending,,,,,,,,,
capture_0113,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0113.jpg,2,1,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:21:37+00:00,1,2.6,pending,,,,,,,,,
capture_0114,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0114.jpg,24,13,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:12:30+00:00,1,2.7,pending,,,,,,,,,
capture_0115,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0115.jpg,2,1,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:07:35+00:00,1,2.0,pending,,,,,,,,,
capture_0116,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0116.jpg,2,1,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:16:22+00:00,1,2.6,pending,,,,,,,,,
capture_0117,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0117.jpg,2,12,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:08:59+00:00,1,2.6,pending,,,,,,,,,
capture_0118,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0118.jpg,2,1,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:21:19+00:00,1,2.7,pending,,,,,,,,,
capture_0119,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0119.jpg,2,12,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:16:00+00:00,1,2.5,pending,,,,,,,,,
capture_0120,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0120.jpg,2,1,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:16:58+00:00,1,2.7,pending,,,,,,,,,
capture_0121,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0121.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:17:13+00:00,1,2.8,pending,,,,,,,,,
capture_0122,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0122.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:20:57+00:00,1,2.6,pending,,,,,,,,,
capture_0123,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0123.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:19:34+00:00,1,2.4,pending,,,,,,,,,
capture_0124,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0124.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:08:07+00:00,1,2.2,pending,,,,,,,,,
capture_0125,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0125.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:06:54+00:00,1,2.0,pending,,,,,,,,,
capture_0126,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0126.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:07:06+00:00,1,1.9,pending,,,,,,,,,
capture_0127,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0127.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:05:37+00:00,1,1.9,pending,,,,,,,,,
capture_0128,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0128.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:20:39+00:00,1,2.7,pending,,,,,,,,,
capture_0129,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0129.jpg,2,0,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:07:29+00:00,1,2.0,pending,,,,,,,,,
capture_0130,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0130.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:11:43+00:00,1,2.5,pending,,,,,,,,,
capture_0131,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0131.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:04:42+00:00,1,1.9,pending,,,,,,,,,
capture_0132,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0132.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:12:19+00:00,1,2.5,pending,,,,,,,,,
capture_0133,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0133.jpg,24,11,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:13:28+00:00,1,2.8,pending,,,,,,,,,
capture_0134,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0134.jpg,24,11,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:20:10+00:00,1,2.8,pending,,,,,,,,,
capture_0135,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0135.jpg,24,11,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:13:43+00:00,1,2.7,pending,,,,,,,,,
capture_0136,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0136.jpg,24,11,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:06:48+00:00,1,2.0,pending,,,,,,,,,
capture_0137,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0137.jpg,2,1,0,11,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:18:20+00:00,1,2.6,pending,,,,,,,,,
capture_0138,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0138.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:14:44+00:00,1,2.6,pending,,,,,,,,,
capture_0139,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0139.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:06:15+00:00,1,1.9,pending,,,,,,,,,
capture_0140,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0140.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:12:26+00:00,1,2.6,pending,,,,,,,,,
capture_0141,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0141.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:17:43+00:00,1,2.6,pending,,,,,,,,,
capture_0142,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0142.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:18:12+00:00,1,2.7,pending,,,,,,,,,
capture_0143,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0143.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:04:45+00:00,1,1.9,pending,,,,,,,,,
capture_0144,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0144.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:16:08+00:00,1,2.7,pending,,,,,,,,,
capture_0145,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0145.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:21:48+00:00,1,2.4,pending,,,,,,,,,
capture_0146,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0146.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:17:32+00:00,1,2.7,pending,,,,,,,,,
capture_0147,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0147.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:13:13+00:00,1,2.6,pending,,,,,,,,,
capture_0148,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0148.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:09:33+00:00,1,2.5,pending,,,,,,,,,
capture_0149,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0149.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:20:32+00:00,1,2.5,pending,,,,,,,,,
capture_0150,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0150.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:15:53+00:00,1,2.4,pending,,,,,,,,,
capture_0151,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0151.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:08:36+00:00,1,2.2,pending,,,,,,,,,
capture_0152,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0152.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:08:42+00:00,1,2.1,pending,,,,,,,,,
capture_0153,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0153.jpg,2,1,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:18:27+00:00,1,2.6,pending,,,,,,,,,
capture_0154,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0154.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:04:56+00:00,1,1.9,pending,,,,,,,,,
capture_0155,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0155.jpg,2,1,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:20:43+00:00,1,2.6,pending,,,,,,,,,
capture_0156,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0156.jpg,2,0,312,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:12:41+00:00,1,2.6,pending,,,,,,,,,
capture_0157,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0157.jpg,2,1,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:05:52+00:00,1,1.9,pending,,,,,,,,,
capture_0158,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0158.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:15:17+00:00,1,2.6,pending,,,,,,,,,
capture_0159,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0159.jpg,21,21,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:07:54+00:00,1,2.2,pending,,,,,,,,,
capture_0160,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0160.jpg,21,11,46,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:06:21+00:00,1,2.0,pending,,,,,,,,,
capture_0161,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0161.jpg,24,11,46,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:09:40+00:00,1,2.5,pending,,,,,,,,,
capture_0162,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0162.jpg,21,12,46,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:07:00+00:00,1,2.0,pending,,,,,,,,,
capture_0163,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0163.jpg,24,11,46,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:12:51+00:00,1,2.6,pending,,,,,,,,,
capture_0164,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0164.jpg,21,12,46,11,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:15:46+00:00,1,2.9,pending,,,,,,,,,
capture_0165,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0165.jpg,2,12,46,11,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:11:00+00:00,1,2.4,pending,,,,,,,,,
capture_0166,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0166.jpg,24,11,46,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:17:02+00:00,1,2.8,pending,,,,,,,,,
capture_0167,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0167.jpg,24,11,46,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:16:33+00:00,1,2.7,pending,,,,,,,,,
capture_0168,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0168.jpg,24,11,46,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:13:32+00:00,1,2.8,pending,,,,,,,,,
capture_0169,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0169.jpg,21,12,46,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:20:50+00:00,1,2.7,pending,,,,,,,,,
capture_0170,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0170.jpg,21,11,444,13,36,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:12:01+00:00,1,2.8,pending,,,,,,,,,
capture_0171,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0171.jpg,24,11,444,13,36,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:10:50+00:00,1,2.8,pending,,,,,,,,,temperature_c:24:neighbor_median=21
capture_0172,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0172.jpg,21,11,444,13,36,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:19:12+00:00,1,2.8,pending,,,,,,,,,
capture_0173,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0173.jpg,21,0,444,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:13:20+00:00,1,2.7,pending,,,,,,,,,
capture_0174,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0174.jpg,21,11,444,13,36,true,train,ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:08:32+00:00,1,2.6,pending,,,,,,,,,
capture_0175,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0175.jpg,2,1,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:10:42+00:00,1,2.5,pending,,,,,,,,,
capture_0176,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0176.jpg,2,1,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:18:09+00:00,1,2.7,pending,,,,,,,,,
capture_0177,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0177.jpg,2,12,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:21:30+00:00,1,2.6,pending,,,,,,,,,
capture_0178,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0178.jpg,2,12,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:16:11+00:00,1,2.6,pending,,,,,,,,,
capture_0179,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0179.jpg,2,1,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:08:00+00:00,1,2.2,pending,,,,,,,,,
capture_0180,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0180.jpg,2,12,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:19:27+00:00,1,2.6,pending,,,,,,,,,
capture_0181,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0181.jpg,2,1,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:13:16+00:00,1,2.6,pending,,,,,,,,,
capture_0182,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0182.jpg,2,12,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:18:50+00:00,1,2.7,pending,,,,,,,,,
capture_0183,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0183.jpg,2,1,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:07:38+00:00,1,2.0,pending,,,,,,,,,
capture_0184,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0184.jpg,2,12,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:11:46+00:00,1,2.7,pending,,,,,,,,,
capture_0185,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0185.jpg,21,2,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:06:36+00:00,1,2.0,pending,,,,,,,,,
capture_0186,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0186.jpg,2,1,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:14:15+00:00,1,2.6,pending,,,,,,,,,
capture_0187,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0187.jpg,2,1,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:12:08+00:00,1,2.6,pending,,,,,,,,,
capture_0188,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0188.jpg,2,0,112,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:17:10+00:00,1,2.6,pending,,,,,,,,,
capture_0189,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0189.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:09:43+00:00,1,2.4,pending,,,,,,,,,
capture_0190,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0190.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:06:07+00:00,1,1.9,pending,,,,,,,,,
capture_0191,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0191.jpg,20,0,312,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:15:02+00:00,1,2.6,pending,,,,,,,,,
capture_0192,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0192.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:10:14+00:00,1,2.4,pending,,,,,,,,,
capture_0193,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0193.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:19:30+00:00,1,2.6,pending,,,,,,,,,
capture_0194,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0194.jpg,20,0,312,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:08:26+00:00,1,2.2,pending,,,,,,,,,
capture_0195,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0195.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:10:17+00:00,1,2.5,pending,,,,,,,,,
capture_0196,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0196.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:16:51+00:00,1,2.4,pending,,,,,,,,,
capture_0197,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0197.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:12:44+00:00,1,2.5,pending,,,,,,,,,
capture_0198,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0198.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:05:32+00:00,1,1.9,pending,,,,,,,,,
capture_0199,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0199.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:04:48+00:00,1,1.9,pending,,,,,,,,,
capture_0200,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0200.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:12:48+00:00,1,2.6,pending,,,,,,,,,
capture_0201,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0201.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:10:46+00:00,1,2.5,pending,,,,,,,,,
capture_0202,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0202.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:05:11+00:00,1,1.9,pending,,,,,,,,,
capture_0203,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0203.jpg,2,0,0,0,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:14:19+00:00,1,2.5,pending,,,,,,,,,
capture_0204,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0204.jpg,2,1,0,1,3,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:14:55+00:00,1,2.4,pending,,,,,,,,,
capture_0205,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0205.jpg,10,0,240,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:10:32+00:00,1,2.8,pending,,,,,,,,,
capture_0206,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0206.jpg,2,1,0,11,0,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:13:57+00:00,1,2.6,pending,,,,,,,,,
capture_0207,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0207.jpg,11,0,0,13,36,false,train,ocr_invalid_or_implausible,rejected,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T10:13:46+00:00,1,2.7,pending,,,,,,,,,
