sample_id,image_path,lighting_label,framesize,quality,brightness,contrast,saturation,aec,agc,awb,http_code,bytes,captured_at_utc,display_text,notes
capture_0148,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0148.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22105,2026-06-26T20:40:39Z,,
capture_0149,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0149.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22191,2026-06-26T20:40:39Z,,
capture_0150,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0150.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23017,2026-06-26T20:40:39Z,,
capture_0151,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0151.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22112,2026-06-26T20:40:40Z,,
capture_0152,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0152.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22308,2026-06-26T20:40:40Z,,
capture_0153,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0153.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22111,2026-06-26T20:40:40Z,,
capture_0154,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0154.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22040,2026-06-26T20:40:40Z,,
capture_0155,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0155.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,33800,2026-06-26T20:40:40Z,,
capture_0156,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0156.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,26098,2026-06-26T20:40:40Z,,
capture_0157,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0157.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22037,2026-06-26T20:40:41Z,,
capture_0158,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0158.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21995,2026-06-26T20:40:41Z,,
capture_0159,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0159.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22111,2026-06-26T20:40:41Z,,
capture_0160,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0160.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21850,2026-06-26T20:40:41Z,,
capture_0161,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0161.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21724,2026-06-26T20:40:41Z,,
capture_0162,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0162.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21861,2026-06-26T20:40:42Z,,
capture_0163,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0163.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21901,2026-06-26T20:40:42Z,,
capture_0164,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0164.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22177,2026-06-26T20:40:42Z,,
capture_0165,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0165.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21891,2026-06-26T20:40:42Z,,
capture_0166,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0166.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22335,2026-06-26T20:40:42Z,,
capture_0167,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0167.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22172,2026-06-26T20:40:42Z,,
capture_0168,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0168.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21973,2026-06-26T20:40:43Z,,
capture_0169,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0169.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21983,2026-06-26T20:40:43Z,,
capture_0170,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0170.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21764,2026-06-26T20:40:43Z,,
capture_0171,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0171.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21803,2026-06-26T20:40:43Z,,
capture_0172,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0172.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21939,2026-06-26T20:40:43Z,,
capture_0173,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0173.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21913,2026-06-26T20:40:44Z,,
capture_0174,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0174.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21978,2026-06-26T20:40:44Z,,
capture_0175,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0175.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21945,2026-06-26T20:40:44Z,,
capture_0176,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0176.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21932,2026-06-26T20:40:44Z,,
capture_0177,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0177.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21917,2026-06-26T20:40:44Z,,
capture_0178,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0178.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21761,2026-06-26T20:40:45Z,,
capture_0179,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0179.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22214,2026-06-26T20:40:45Z,,
capture_0180,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0180.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21844,2026-06-26T20:40:45Z,,
capture_0181,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0181.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21922,2026-06-26T20:40:45Z,,
capture_0182,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0182.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21987,2026-06-26T20:40:45Z,,
capture_0183,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0183.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22564,2026-06-26T20:40:46Z,,
capture_0184,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0184.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23053,2026-06-26T20:40:46Z,,
capture_0185,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0185.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22697,2026-06-26T20:40:46Z,,
capture_0186,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0186.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22919,2026-06-26T20:40:47Z,,
capture_0187,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0187.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23082,2026-06-26T20:40:49Z,,
capture_0188,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0188.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,52508,2026-06-26T20:40:49Z,,
capture_0189,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0189.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22931,2026-06-26T20:40:49Z,,
capture_0190,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0190.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22902,2026-06-26T20:40:49Z,,
capture_0191,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0191.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,30710,2026-06-26T20:40:50Z,,
capture_0192,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0192.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22671,2026-06-26T20:40:50Z,,
capture_0193,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0193.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22532,2026-06-26T20:40:50Z,,
capture_0194,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0194.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,29979,2026-06-26T20:40:50Z,,
capture_0195,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0195.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23176,2026-06-26T20:40:50Z,,
capture_0196,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0196.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22762,2026-06-26T20:40:51Z,,
capture_0197,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0197.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22819,2026-06-26T20:40:51Z,,
capture_0198,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0198.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23003,2026-06-26T20:40:51Z,,
capture_0199,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0199.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22777,2026-06-26T20:40:51Z,,
capture_0200,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0200.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22805,2026-06-26T20:40:51Z,,
capture_0201,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0201.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22821,2026-06-26T20:40:51Z,,
capture_0202,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0202.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22902,2026-06-26T20:40:52Z,,
capture_0203,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0203.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23957,2026-06-26T20:40:52Z,,
capture_0204,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0204.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22975,2026-06-26T20:40:52Z,,
capture_0205,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0205.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,33177,2026-06-26T20:40:52Z,,
capture_0206,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0206.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23503,2026-06-26T20:40:52Z,,
capture_0207,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0207.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,33277,2026-06-26T20:40:53Z,,
capture_0208,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0208.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22574,2026-06-26T20:40:53Z,,
capture_0209,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0209.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22721,2026-06-26T20:40:53Z,,
capture_0210,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0210.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22713,2026-06-26T20:40:53Z,,
capture_0211,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0211.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22763,2026-06-26T20:40:53Z,,
capture_0212,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0212.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22787,2026-06-26T20:40:54Z,,
capture_0213,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0213.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22892,2026-06-26T20:40:54Z,,
capture_0214,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0214.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22758,2026-06-26T20:40:54Z,,
capture_0215,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0215.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22874,2026-06-26T20:40:54Z,,
capture_0216,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0216.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22831,2026-06-26T20:40:54Z,,
capture_0217,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0217.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22686,2026-06-26T20:40:55Z,,
capture_0218,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0218.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22777,2026-06-26T20:40:55Z,,
capture_0219,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0219.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23005,2026-06-26T20:40:55Z,,
capture_0220,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0220.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22809,2026-06-26T20:40:55Z,,
capture_0221,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0221.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22810,2026-06-26T20:40:55Z,,
capture_0222,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0222.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22923,2026-06-26T20:40:56Z,,
capture_0223,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0223.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23276,2026-06-26T20:40:56Z,,
capture_0224,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0224.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22961,2026-06-26T20:40:56Z,,
capture_0225,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0225.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23365,2026-06-26T20:40:56Z,,
capture_0226,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0226.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23255,2026-06-26T20:40:56Z,,
capture_0227,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0227.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23424,2026-06-26T20:40:57Z,,
capture_0228,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0228.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23191,2026-06-26T20:40:57Z,,
capture_0229,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0229.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22792,2026-06-26T20:40:57Z,,
capture_0230,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0230.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23100,2026-06-26T20:40:57Z,,
capture_0231,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0231.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22855,2026-06-26T20:40:57Z,,
capture_0232,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0232.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22760,2026-06-26T20:40:57Z,,
capture_0233,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0233.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22626,2026-06-26T20:40:58Z,,
capture_0234,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0234.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22632,2026-06-26T20:40:58Z,,
capture_0235,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0235.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22670,2026-06-26T20:40:58Z,,
capture_0236,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0236.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22597,2026-06-26T20:40:58Z,,
capture_0237,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0237.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23139,2026-06-26T20:40:58Z,,
capture_0238,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0238.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22674,2026-06-26T20:40:59Z,,
capture_0239,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0239.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22781,2026-06-26T20:40:59Z,,
capture_0240,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0240.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22775,2026-06-26T20:40:59Z,,
capture_0241,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0241.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23180,2026-06-26T20:40:59Z,,
capture_0242,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0242.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20209,2026-06-26T20:40:59Z,,
capture_0243,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0243.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,57523,2026-06-26T20:41:00Z,,
capture_0244,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0244.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23157,2026-06-26T20:41:00Z,,
capture_0245,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0245.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22641,2026-06-26T20:41:00Z,,
capture_0246,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0246.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22638,2026-06-26T20:41:00Z,,
capture_0247,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0247.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22612,2026-06-26T20:41:01Z,,
capture_0248,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0248.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,25474,2026-06-26T20:41:01Z,,
capture_0249,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0249.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22908,2026-06-26T20:41:01Z,,
capture_0250,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0250.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23212,2026-06-26T20:41:01Z,,
capture_0251,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0251.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23100,2026-06-26T20:41:02Z,,
capture_0252,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0252.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,30570,2026-06-26T20:41:02Z,,
capture_0253,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0253.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22756,2026-06-26T20:41:02Z,,
capture_0254,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0254.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22941,2026-06-26T20:41:02Z,,
capture_0255,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0255.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23002,2026-06-26T20:41:02Z,,
capture_0256,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0256.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22847,2026-06-26T20:41:02Z,,
capture_0257,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0257.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22745,2026-06-26T20:41:03Z,,
capture_0258,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0258.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20448,2026-06-26T20:41:03Z,,
capture_0259,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0259.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,16773,2026-06-26T20:41:03Z,,
capture_0260,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0260.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20379,2026-06-26T20:41:03Z,,
capture_0261,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0261.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20462,2026-06-26T20:41:04Z,,
capture_0262,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0262.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20912,2026-06-26T20:41:04Z,,
capture_0263,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0263.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21147,2026-06-26T20:41:04Z,,
capture_0264,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0264.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20603,2026-06-26T20:41:04Z,,
capture_0265,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0265.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20551,2026-06-26T20:41:05Z,,
capture_0266,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0266.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20605,2026-06-26T20:41:05Z,,
capture_0267,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0267.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20449,2026-06-26T20:41:05Z,,
capture_0268,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0268.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20643,2026-06-26T20:41:05Z,,
capture_0269,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0269.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23571,2026-06-26T20:41:06Z,,
capture_0270,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0270.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20584,2026-06-26T20:41:06Z,,
capture_0271,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0271.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20511,2026-06-26T20:41:06Z,,
capture_0272,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0272.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20546,2026-06-26T20:41:07Z,,
capture_0273,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0273.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,39792,2026-06-26T20:41:07Z,,
capture_0274,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0274.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,23076,2026-06-26T20:41:07Z,,
capture_0275,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0275.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22496,2026-06-26T20:41:07Z,,
capture_0276,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0276.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21174,2026-06-26T20:41:07Z,,
capture_0277,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0277.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20449,2026-06-26T20:41:08Z,,
capture_0278,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0278.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,22596,2026-06-26T20:41:08Z,,
capture_0279,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0279.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20480,2026-06-26T20:41:08Z,,
capture_0280,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0280.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20467,2026-06-26T20:41:08Z,,
capture_0281,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0281.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20427,2026-06-26T20:41:09Z,,
capture_0282,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0282.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20443,2026-06-26T20:41:09Z,,
capture_0283,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0283.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20468,2026-06-26T20:41:09Z,,
capture_0284,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0284.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,43011,2026-06-26T20:41:10Z,,
capture_0285,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0285.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20609,2026-06-26T20:41:10Z,,
capture_0286,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0286.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20608,2026-06-26T20:41:10Z,,
capture_0287,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0287.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20984,2026-06-26T20:41:11Z,,
capture_0288,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0288.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,43213,2026-06-26T20:41:11Z,,
capture_0289,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0289.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,21145,2026-06-26T20:41:11Z,,
capture_0290,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0290.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20438,2026-06-26T20:41:11Z,,
capture_0291,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0291.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20785,2026-06-26T20:41:11Z,,
capture_0292,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0292.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20447,2026-06-26T20:41:12Z,,
capture_0293,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0293.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20454,2026-06-26T20:41:12Z,,
capture_0294,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0294.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,20378,2026-06-26T20:41:12Z,,
capture_0295,tools/dataset/captures/http_300_aqs_20260626T2040Z/capture_0295.jpg,mounted_http_quick_20260626,vga,8,2,2,,0,0,0,200,26015,2026-06-26T20:41:12Z,,
