image_path,accepted,rejection_reasons,decode_ok,jpeg_format,width,height,locator_found,locator_x,locator_y,locator_width,locator_height,locator_rotation,locator_score,brightness_mean,contrast_stddev,sharpness_laplacian_variance,perceptual_dhash,nearest_accepted_path,nearest_hash_distance
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0339.jpg,True,,True,True,640,480,True,289,0,351,372,0,4945,35.79683303833008,56.336517333984375,435.1714172363281,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0342.jpg,True,,True,True,640,480,True,289,0,351,372,0,4966,35.851890563964844,56.406349182128906,436.60791015625,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0345.jpg,True,,True,True,640,480,True,312,73,270,286,0,4940,52.224422454833984,66.33163452148438,690.00927734375,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0348.jpg,True,,True,True,640,480,True,312,73,270,286,0,4963,52.334861755371094,66.45807647705078,695.5017700195312,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0351.jpg,True,,True,True,640,480,True,289,0,351,372,0,4951,35.90865707397461,56.44681167602539,437.2364501953125,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0354.jpg,False,contrast_too_low,True,True,640,480,True,397,195,160,150,0,2222,25.299375534057617,10.482453346252441,73.90106201171875,a2a089d5c44d9290,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0357.jpg,True,,True,True,640,480,True,289,0,351,372,0,4950,35.86691665649414,56.39119338989258,437.1482238769531,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0360.jpg,True,,True,True,640,480,True,312,73,270,286,0,4962,52.32875061035156,66.44692993164062,691.171875,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0363.jpg,True,,True,True,640,480,True,289,0,351,372,0,4973,35.89617156982422,56.412864685058594,435.3985290527344,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0366.jpg,True,,True,True,640,480,True,312,73,270,286,0,4966,52.372676849365234,66.42192840576172,696.891357421875,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0369.jpg,True,,True,True,640,480,True,289,0,351,372,0,4977,35.8986930847168,56.44605255126953,436.9729309082031,18f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0372.jpg,True,,True,True,640,480,True,292,0,348,369,0,4965,36.38317108154297,56.728187561035156,442.9789733886719,08e0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0375.jpg,True,,True,True,640,480,True,312,73,270,286,0,4989,52.45355987548828,66.4925765991211,691.5418090820312,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0378.jpg,True,,True,True,640,480,True,289,0,351,372,0,4966,35.912723541259766,56.44377899169922,436.63470458984375,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0380.jpg,True,,True,True,640,480,True,289,0,351,372,0,4970,35.84139633178711,56.4478645324707,434.9366149902344,18f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0383.jpg,True,,True,True,640,480,True,312,73,270,286,0,4961,52.4814567565918,66.43506622314453,692.6329345703125,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0386.jpg,True,,True,True,640,480,True,312,73,270,286,0,4967,52.477699279785156,66.45217895507812,697.4895629882812,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0389.jpg,True,,True,True,640,480,True,312,73,270,286,0,4868,51.5997428894043,65.848388671875,686.69580078125,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0392.jpg,True,,True,True,640,480,True,283,0,283,300,0,2731,35.743038177490234,56.690826416015625,538.1055908203125,16f8e8e8b0ba1607,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0395.jpg,True,,True,True,640,480,True,282,0,358,379,0,1938,28.742206573486328,45.991493225097656,433.6968688964844,08f0f0e1e06c7012,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0398.jpg,True,,True,True,640,480,True,289,0,351,372,0,4967,35.81544876098633,56.405120849609375,431.7825927734375,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0401.jpg,True,,True,True,640,480,True,289,0,351,372,0,4966,35.917240142822266,56.42197036743164,435.4642028808594,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0404.jpg,True,,True,True,640,480,True,312,73,270,286,0,4990,52.3851318359375,66.498779296875,698.9736328125,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0407.jpg,True,,True,True,640,480,True,289,0,351,372,0,4970,35.86577606201172,56.393245697021484,434.1935729980469,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0410.jpg,True,,True,True,640,480,True,312,73,270,286,0,4982,52.4080924987793,66.46694946289062,700.5867919921875,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0413.jpg,True,,True,True,640,480,True,312,73,270,286,0,4899,51.77962875366211,66.14422607421875,684.13134765625,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0416.jpg,True,,True,True,640,480,True,312,73,270,286,0,4966,52.39762878417969,66.40533447265625,689.4702758789062,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0419.jpg,True,,True,True,640,480,True,312,73,270,286,0,4973,52.401268005371094,66.42927551269531,694.03759765625,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0422.jpg,True,,True,True,640,480,True,289,0,351,372,0,4895,35.63151550292969,56.165061950683594,429.8930358886719,08f0d0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0425.jpg,True,,True,True,640,480,True,289,0,351,372,0,4970,35.86735153198242,56.33741760253906,434.5107727050781,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0428.jpg,True,,True,True,640,480,True,289,0,351,372,0,4971,35.89398193359375,56.40269470214844,436.408203125,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0431.jpg,True,,True,True,640,480,True,312,73,270,286,0,4888,51.76166915893555,66.13773345947266,683.383544921875,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0434.jpg,True,,True,True,640,480,True,289,0,351,372,0,4908,35.60978698730469,56.098350524902344,423.7447509765625,28f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0437.jpg,True,,True,True,640,480,True,289,0,351,372,0,4892,35.307899475097656,55.708740234375,420.45166015625,08f0d0e1b199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0440.jpg,True,,True,True,640,480,True,312,73,270,286,0,4805,50.81929397583008,65.2889633178711,678.42919921875,d0506470849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0443.jpg,True,,True,True,640,480,True,294,0,314,333,0,1891,32.09510040283203,52.132911682128906,511.23699951171875,0cf1d0e1b05023c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0446.jpg,True,,True,True,640,480,True,289,0,351,372,0,4683,34.287235260009766,54.54132843017578,418.2735595703125,28d0d0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0449.jpg,True,,True,True,640,480,True,289,0,351,372,0,4741,34.68661117553711,54.824039459228516,419.5730895996094,28d0d0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0452.jpg,True,,True,True,640,480,True,312,73,270,286,0,4849,51.44636154174805,66.00236511230469,673.3156127929688,d05064608c9888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0455.jpg,True,,True,True,640,480,True,312,77,266,282,0,4852,52.46876525878906,66.47888946533203,690.2792358398438,d05064688cd8a8a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0458.jpg,True,,True,True,640,480,True,289,0,351,372,0,4866,35.401771545410156,56.071014404296875,424.24383544921875,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0461.jpg,True,,True,True,640,480,True,289,0,351,372,0,4852,35.2794303894043,55.90483474731445,421.85107421875,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0464.jpg,True,,True,True,640,480,True,312,73,270,286,0,4868,51.56401062011719,66.2151870727539,683.6817016601562,d05064608c9888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0467.jpg,True,,True,True,640,480,True,289,0,351,372,0,4858,35.330406188964844,56.07398223876953,419.5558776855469,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0470.jpg,False,display_not_found,True,True,640,480,False,,,,,,,27.753854751586914,38.027488708496094,213.75555419921875,0c9c985c6766c0c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0473.jpg,True,,True,True,640,480,True,289,0,351,372,0,4860,35.25925064086914,55.890628814697266,417.2244567871094,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0476.jpg,True,,True,True,640,480,True,289,0,351,372,0,4870,35.32070541381836,55.93507385253906,422.8397216796875,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0479.jpg,True,,True,True,640,480,True,289,0,351,372,0,4842,35.2867546081543,55.98470687866211,418.9806213378906,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0482.jpg,True,,True,True,640,480,True,289,0,351,372,0,4834,35.19704055786133,55.871700286865234,418.8316345214844,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0485.jpg,True,,True,True,640,480,True,289,0,351,372,0,4860,35.33726119995117,56.065093994140625,424.5506591796875,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0488.jpg,True,,True,True,640,480,True,289,0,351,372,0,4857,35.27743148803711,56.02150344848633,424.0599060058594,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0491.jpg,True,,True,True,640,480,True,289,0,351,372,0,4863,35.34499740600586,56.07868957519531,422.52960205078125,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0494.jpg,True,,True,True,640,480,True,289,0,351,372,0,4860,35.370914459228516,56.102725982666016,425.4815673828125,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0497.jpg,True,,True,True,640,480,True,289,0,351,372,0,4838,35.3175048828125,55.93532943725586,421.24505615234375,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0500.jpg,True,,True,True,640,480,True,312,73,270,286,0,4865,51.43239974975586,66.02873229980469,674.4173583984375,d05064608c9888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0503.jpg,True,,True,True,640,480,True,289,0,351,372,0,4863,35.35228729248047,56.05376052856445,421.9096374511719,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0506.jpg,True,,True,True,640,480,True,289,0,351,372,0,4859,35.22350311279297,55.971004486083984,420.67144775390625,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0509.jpg,True,,True,True,640,480,True,289,0,351,372,0,4852,35.30792236328125,56.01168441772461,422.9360656738281,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0512.jpg,True,,True,True,640,480,True,289,0,351,372,0,4835,35.27274703979492,56.052974700927734,423.531494140625,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0515.jpg,True,,True,True,640,480,True,312,73,270,286,0,4858,51.45747375488281,66.21656036376953,682.1749877929688,d05064608c9888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0518.jpg,True,,True,True,640,480,True,312,73,270,286,0,4876,51.62082290649414,66.12553405761719,682.8854370117188,d05064608c9888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0521.jpg,True,,True,True,640,480,True,312,73,270,286,0,4855,51.513404846191406,66.19111633300781,674.6304931640625,d05064608c9888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0524.jpg,True,,True,True,640,480,True,312,73,270,286,0,5203,54.73323059082031,68.48282623291016,706.3648071289062,f0646070a498e0a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0527.jpg,True,,True,True,640,480,True,312,73,270,286,0,4689,49.76590347290039,64.63219451904297,674.3846435546875,f05464608c9888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0530.jpg,True,,True,True,640,480,True,289,0,351,372,0,4861,35.33256912231445,56.07704544067383,424.17095947265625,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0533.jpg,True,,True,True,640,480,True,289,0,351,372,0,4841,35.28624725341797,56.006141662597656,422.6701965332031,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0536.jpg,True,,True,True,640,480,True,289,0,351,372,0,4703,34.431976318359375,54.7852668762207,418.6771240234375,18e0e0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0539.jpg,True,,True,True,640,480,True,289,0,351,372,0,4854,35.3588981628418,56.03994369506836,421.530517578125,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0542.jpg,True,,True,True,640,480,True,292,0,348,369,0,5004,36.42458724975586,57.110984802246094,437.3778076171875,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0545.jpg,True,,True,True,640,480,True,292,0,348,369,0,4859,35.93510818481445,56.434959411621094,431.127197265625,08f0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0548.jpg,True,,True,True,640,480,True,289,0,351,372,0,4789,34.912010192871094,55.294002532958984,417.404296875,18e0e0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0551.jpg,True,,True,True,640,480,True,289,0,351,372,0,5212,37.1739501953125,58.110958099365234,436.1155700683594,38e0e0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0554.jpg,True,,True,True,640,480,True,289,0,351,372,0,5144,36.92548751831055,57.96465301513672,429.4666748046875,18e0e0e1a199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0557.jpg,True,,True,True,640,480,True,289,0,351,372,0,5300,37.78590393066406,58.75547409057617,442.8431091308594,28f0e0e1e199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0560.jpg,True,,True,True,640,480,True,312,73,270,286,0,5230,54.799224853515625,68.3075180053711,708.0757446289062,e0606070a498e8a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0563.jpg,True,,True,True,640,480,True,289,0,351,372,0,5215,37.31578826904297,58.09187316894531,435.6541442871094,38e0e0e1e199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0565.jpg,True,,True,True,640,480,True,289,0,351,372,0,5204,37.26586151123047,58.12814712524414,436.7389831542969,38e0e0e0e199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0568.jpg,True,,True,True,640,480,True,312,77,266,282,0,5193,55.855995178222656,68.68656921386719,712.2256469726562,e0606070a4d8a0a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0571.jpg,True,,True,True,640,480,True,289,0,351,372,0,5209,37.18248748779297,58.078285217285156,433.9939270019531,38e0e0e1e199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0574.jpg,True,,True,True,640,480,True,312,73,270,286,0,5218,54.861785888671875,68.28276062011719,706.7380981445312,e0606070a498c0a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0577.jpg,True,,True,True,640,480,True,289,0,351,372,0,5221,37.27848815917969,58.01182174682617,437.313720703125,38e0e0e1e199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0580.jpg,True,,True,True,640,480,True,289,0,351,372,0,5220,37.25767517089844,58.08740234375,439.7015686035156,38e0e0e1e199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0583.jpg,True,,True,True,640,480,True,289,0,351,372,0,5209,37.26997375488281,58.023902893066406,438.5288391113281,38e0e0e1e199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0586.jpg,True,,True,True,640,480,True,289,0,351,372,0,5275,37.72968292236328,58.836822509765625,437.9071044921875,28f0e0e1e199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0589.jpg,True,,True,True,640,480,True,289,0,351,372,0,5207,37.192054748535156,58.13487243652344,439.8244323730469,b8e0e0e0e199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0592.jpg,True,,True,True,640,480,True,312,73,270,286,0,5202,54.78034210205078,68.25213623046875,706.75244140625,e0606070a4d8c0a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0595.jpg,True,,True,True,640,480,True,312,73,270,286,0,5209,54.82006072998047,68.336181640625,703.4378051757812,e0606070a498c0a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0598.jpg,True,,True,True,640,480,True,289,0,351,372,0,5199,37.19858169555664,58.1117057800293,438.16851806640625,38e0e0e1e199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0601.jpg,True,,True,True,640,480,True,289,0,351,372,0,5235,37.311553955078125,58.233516693115234,438.73046875,38e0e0e1e199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0604.jpg,True,,True,True,640,480,True,312,73,270,286,0,5215,54.734291076660156,68.2333984375,701.6847534179688,e0606070a498c0a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0607.jpg,True,,True,True,640,480,True,289,0,351,372,0,5220,37.26805114746094,58.07859420776367,439.1448059082031,38e0e0e1e199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0610.jpg,True,,True,True,640,480,True,289,0,351,372,0,5199,37.19685745239258,57.992652893066406,436.2596435546875,38e0e0e1e199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0613.jpg,True,,True,True,640,480,True,312,77,266,282,0,5205,55.90312194824219,68.63801574707031,709.82177734375,e0606070a4d8e0a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0616.jpg,True,,True,True,640,480,True,312,73,270,286,0,5199,54.68532943725586,68.23600769042969,703.8629150390625,e0606070a498c8a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0619.jpg,True,,True,True,640,480,True,241,0,399,423,0,3563,49.525634765625,51.82097625732422,413.8872985839844,59e0f070686c700e,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0622.jpg,True,,True,True,640,480,True,289,0,351,372,0,5227,37.301849365234375,58.12395095825195,434.9791564941406,38e0e0e1e199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0625.jpg,True,,True,True,640,480,True,312,77,266,282,0,5205,55.7664909362793,68.6096420288086,716.7164306640625,e0606070a4d8e0a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0628.jpg,True,,True,True,640,480,True,312,73,270,286,0,5225,54.83478546142578,68.2639389038086,700.9846801757812,e0606070a498c0a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0631.jpg,True,,True,True,640,480,True,289,0,351,372,0,5233,37.274539947509766,58.06670379638672,435.3861999511719,38e0e0e1e199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0634.jpg,True,,True,True,640,480,True,312,77,266,282,0,5230,55.86762237548828,68.68575286865234,704.0061645507812,e0606070a4d8e8a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0637.jpg,True,,True,True,640,480,True,312,73,270,286,0,5213,54.87864685058594,68.39137268066406,708.5828857421875,e0606070a498e0a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0640.jpg,True,,True,True,640,480,True,312,77,266,282,0,5225,55.86104965209961,68.76314544677734,719.590576171875,e0606070a4d8a0a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0643.jpg,True,,True,True,640,480,True,289,0,351,372,0,5226,37.30311965942383,58.09762954711914,442.7803649902344,38e0e0e1e199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0646.jpg,True,,True,True,640,480,True,289,0,351,372,0,5224,37.33989715576172,58.169654846191406,439.1739196777344,38e0e0e1e199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0649.jpg,True,,True,True,640,480,True,289,0,351,372,0,5221,37.254119873046875,58.067169189453125,438.2200622558594,38e0e0e1e199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0652.jpg,True,,True,True,640,480,True,312,73,270,286,0,5226,54.83784103393555,68.3708724975586,704.6835327148438,e0606070a4d8c8a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0655.jpg,True,,True,True,640,480,True,289,0,351,372,0,5231,37.34845733642578,58.14857482910156,437.248291015625,b8e0e0e1a199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0658.jpg,True,,True,True,640,480,True,312,77,266,282,0,5223,56.06132507324219,68.85614013671875,725.8367309570312,e0706070a4d8e8a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0661.jpg,True,,True,True,640,480,True,312,73,270,286,0,5210,54.7974739074707,68.30409240722656,704.5292358398438,e0606070a498c8a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0663.jpg,True,,True,True,640,480,True,289,0,351,372,0,5208,37.26367950439453,58.04542922973633,437.7478942871094,38e0e0e1e199d1c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0666.jpg,True,,True,True,640,480,True,289,0,351,372,0,5217,37.3145637512207,58.12676239013672,435.8245849609375,38e0e0e1e199d1c0,,
