sample_id,image_path,temperature_c,humidity_percent,co2_ppm,hcho_raw,tvoc_raw,valid,split,notes,proposal_status,model,prompt_version,labeled_at_utc,attempts,duration_seconds
capture_0360,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0360.jpg,28,45,750,13,87,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:06:39+00:00,1,9.8
capture_0363,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0363.jpg,28,45,750,49,137,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:58:38+00:00,1,3.1
capture_0366,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0366.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:47:45+00:00,1,3.1
capture_0369,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0369.jpg,28,45,750,13,87,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:51:18+00:00,1,3.1
capture_0372,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0372.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:06:58+00:00,1,9.9
capture_0375,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0375.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:51:49+00:00,1,3.1
capture_0378,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0378.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:53:42+00:00,1,3.1
capture_0380,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0380.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:59:01+00:00,1,3.1
capture_0383,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0383.jpg,28,45,750,49,37,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:53:18+00:00,1,3.1
capture_0386,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0386.jpg,28,45,750,0,87,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:22:12+00:00,1,9.8
capture_0389,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0389.jpg,28,45,745,0,137,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:03:42+00:00,1,9.8
capture_0392,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0392.jpg,28,45,745,8,134,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:00:15+00:00,1,3.1
capture_0395,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0395.jpg,28,45,750,9,37,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:01:34+00:00,1,9.7
capture_0398,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0398.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:48:59+00:00,1,3.1
capture_0401,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0401.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:54:48+00:00,1,3.1
capture_0404,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0404.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:01:05+00:00,1,10.0
capture_0407,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0407.jpg,28,45,750,49,137,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:48:49+00:00,1,3.1
capture_0410,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0410.jpg,28,45,750,0,87,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:50:57+00:00,1,3.1
capture_0413,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0413.jpg,28,45,745,8,137,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:49:27+00:00,1,3.1
capture_0416,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0416.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:05:59+00:00,1,9.8
capture_0419,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0419.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:48:46+00:00,1,3.1
capture_0422,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0422.jpg,28,45,745,8,134,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:03:52+00:00,1,9.8
capture_0425,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0425.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:56:33+00:00,1,3.1
capture_0428,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0428.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:52:02+00:00,1,3.1
capture_0431,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0431.jpg,28,45,745,8,37,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:32:25+00:00,1,2.6
capture_0434,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0434.jpg,28,45,728,13,31,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:00:35+00:00,1,9.8
capture_0437,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0437.jpg,28,45,745,47,28,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:57:17+00:00,1,3.1
capture_0440,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0440.jpg,28,45,745,13,34,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:50:13+00:00,1,3.1
capture_0443,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0443.jpg,-1,-1,-1,-1,-1,false,train,ollama_network_error: Ollama HTTP 500: Internal Server Error,error,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:54:20+00:00,2,0.4
capture_0446,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0446.jpg,28,45,712,42,17,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:28:20+00:00,1,10.0
capture_0449,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0449.jpg,28,45,712,4,20,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:00:12+00:00,1,3.1
capture_0452,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0452.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:21:53+00:00,1,9.8
capture_0455,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0455.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:54:57+00:00,1,3.1
capture_0458,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0458.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:53:36+00:00,1,3.0
capture_0461,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0461.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:22:32+00:00,1,9.8
capture_0464,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0464.jpg,28,45,706,13,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:19:15+00:00,1,10.0
capture_0467,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0467.jpg,28,45,706,0,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:46:37+00:00,1,2.1
capture_0470,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0470.jpg,28,45,706,0,0,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:13:59+00:00,1,9.6
capture_0473,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0473.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:54:20+00:00,1,3.1
capture_0476,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0476.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:23:41+00:00,1,9.8
capture_0479,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0479.jpg,28,45,706,14,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:16:56+00:00,1,9.8
capture_0482,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0482.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:28:00+00:00,1,9.9
capture_0485,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0485.jpg,28,45,706,14,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:27:40+00:00,1,9.9
capture_0488,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0488.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:46:18+00:00,1,2.0
capture_0491,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0491.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:52:29+00:00,1,3.0
capture_0494,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0494.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:47:26+00:00,1,3.1
capture_0497,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0497.jpg,28,45,706,13,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:54:04+00:00,1,3.1
capture_0500,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0500.jpg,28,45,706,13,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:48:03+00:00,1,3.1
capture_0503,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0503.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:26:01+00:00,1,9.9
capture_0506,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0506.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:17:06+00:00,1,9.7
capture_0509,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0509.jpg,28,45,706,13,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:56:42+00:00,1,3.1
capture_0512,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0512.jpg,28,45,706,13,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:31:02+00:00,1,2.1
capture_0515,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0515.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:24:01+00:00,1,9.9
capture_0518,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0518.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:52:19+00:00,1,3.0
capture_0521,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0521.jpg,28,45,706,4,14,true,train,timed_daylight_usb ollama_ocr,,,,,,
capture_0524,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0524.jpg,28,45,684,35,95,true,train,timed_daylight_usb ollama_ocr,,,,,,
capture_0527,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0527.jpg,28,45,701,13,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:50:44+00:00,1,3.1
capture_0530,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0530.jpg,28,45,706,13,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:58:41+00:00,1,3.1
capture_0533,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0533.jpg,28,45,706,0,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:19:55+00:00,1,9.8
capture_0536,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0536.jpg,28,45,701,41,12,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:46:41+00:00,1,2.4
capture_0539,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0539.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:00:06+00:00,1,3.1
capture_0542,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0542.jpg,28,45,706,0,12,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:48:09+00:00,1,3.0
capture_0545,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0545.jpg,28,45,706,0,14,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:13:20+00:00,1,9.7
capture_0548,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0548.jpg,28,45,701,0,12,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:54:29+00:00,1,3.1
capture_0551,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0551.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:47:05+00:00,1,3.1
capture_0554,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0554.jpg,28,45,684,36,36,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:12:31+00:00,1,9.8
capture_0557,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0557.jpg,28,45,668,35,95,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:20:34+00:00,1,9.8
capture_0560,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0560.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:32:14+00:00,1,2.7
capture_0563,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0563.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:13:11+00:00,1,9.8
capture_0565,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0565.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:55:37+00:00,1,3.1
capture_0568,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0568.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:22:42+00:00,1,10.0
capture_0571,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0571.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:00:09+00:00,1,3.1
capture_0574,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0574.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:59:04+00:00,1,3.1
capture_0577,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0577.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:59:51+00:00,1,3.1
capture_0580,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0580.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:49:58+00:00,1,3.1
capture_0583,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0583.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:53:58+00:00,1,3.1
capture_0586,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0586.jpg,28,45,668,34,95,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:55:09+00:00,1,3.1
capture_0589,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0589.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:54:45+00:00,1,3.1
capture_0592,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0592.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:31:52+00:00,1,2.3
capture_0595,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0595.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:16:07+00:00,1,9.8
capture_0598,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0598.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:21:23+00:00,1,9.9
capture_0601,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0601.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:23:02+00:00,1,10.0
capture_0604,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0604.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:53:55+00:00,1,3.1
capture_0607,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0607.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:51:12+00:00,1,3.1
capture_0610,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0610.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:54:17+00:00,1,3.1
capture_0613,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0613.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:57:04+00:00,1,3.1
capture_0616,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0616.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:50:04+00:00,1,3.1
capture_0619,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0619.jpg,28,45,662,13,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:52:23+00:00,1,3.1
capture_0622,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0622.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:32:10+00:00,1,2.7
capture_0625,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0625.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:46:10+00:00,1,2.0
capture_0628,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0628.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:48:37+00:00,1,3.1
capture_0631,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0631.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:59:32+00:00,1,3.1
capture_0634,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0634.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:17:26+00:00,1,9.8
capture_0637,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0637.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:58:16+00:00,1,3.1
capture_0640,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0640.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:22:02+00:00,1,9.8
capture_0643,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0643.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:55:22+00:00,1,3.1
capture_0646,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0646.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:47:42+00:00,1,3.1
capture_0649,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0649.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:00:03+00:00,1,3.1
capture_0652,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0652.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:46:24+00:00,1,2.0
capture_0655,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0655.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:46:55+00:00,1,3.1
capture_0658,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0658.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:56:52+00:00,1,3.1
capture_0661,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0661.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:56:05+00:00,1,3.1
capture_0663,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0663.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:31:56+00:00,1,2.7
capture_0666,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0666.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:48:40+00:00,1,3.1
capture_0669,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0669.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:16:17+00:00,1,10.0
capture_0672,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0672.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:51:34+00:00,1,3.1
capture_0675,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0675.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:08:17+00:00,1,9.8
capture_0678,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0678.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:54:23+00:00,1,3.1
capture_0681,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0681.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:51:15+00:00,1,3.1
capture_0684,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0684.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:53:33+00:00,1,3.1
capture_0687,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0687.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T05:46:14+00:00,1,2.0
capture_0690,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0690.jpg,28,45,662,33,92,true,train,timed_daylight_usb ollama_ocr,accepted,qwen3-vl:4b,aqs-five-field-v2,2026-06-29T06:08:27+00:00,1,9.8
