sample_id,image_path,temperature_c,humidity_percent,co2_ppm,hcho_raw,tvoc_raw,valid,split,notes,review_status,reviewer,reviewed_at_utc,proposal_model,prompt_version,source_proposals
capture_0282,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0282.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0285,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0285.jpg,28,45,750,49,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0288,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0288.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0291,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0291.jpg,28,45,750,0,87,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0294,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0294.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0297,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0297.jpg,28,45,750,0,87,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0300,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0300.jpg,28,45,750,13,87,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0306,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0306.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0309,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0309.jpg,28,45,750,49,87,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0312,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0312.jpg,28,45,750,49,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0315,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0315.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0318,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0318.jpg,28,45,750,49,87,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0321,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0321.jpg,28,45,750,49,87,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0324,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0324.jpg,28,45,750,49,87,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0327,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0327.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0330,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0330.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0333,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0333.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0336,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0336.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0339,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0339.jpg,28,45,750,0,87,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0342,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0342.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0345,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0345.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0348,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0348.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0351,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0351.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0357,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0357.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0360,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0360.jpg,28,45,750,13,87,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0363,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0363.jpg,28,45,750,49,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0366,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0366.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0369,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0369.jpg,28,45,750,13,87,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0372,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0372.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0375,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0375.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0378,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0378.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0380,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0380.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0383,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0383.jpg,28,45,750,49,37,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0386,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0386.jpg,28,45,750,0,87,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0389,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0389.jpg,28,45,745,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0392,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0392.jpg,28,45,745,8,134,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0395,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0395.jpg,28,45,750,9,37,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0398,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0398.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0401,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0401.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0404,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0404.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0407,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0407.jpg,28,45,750,49,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0410,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0410.jpg,28,45,750,0,87,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0413,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0413.jpg,28,45,745,8,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0416,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0416.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0419,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0419.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0422,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0422.jpg,28,45,745,8,134,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0425,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0425.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0428,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0428.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0431,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0431.jpg,28,45,745,8,37,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0434,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0434.jpg,28,45,728,13,31,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0437,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0437.jpg,28,45,745,47,28,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0440,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0440.jpg,28,45,745,13,34,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0446,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0446.jpg,28,45,712,42,17,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0449,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0449.jpg,28,45,712,4,20,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0452,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0452.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0455,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0455.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0458,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0458.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0461,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0461.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0464,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0464.jpg,28,45,706,13,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0467,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0467.jpg,28,45,706,0,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0473,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0473.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0476,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0476.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0479,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0479.jpg,28,45,706,14,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0482,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0482.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0485,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0485.jpg,28,45,706,14,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0488,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0488.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0491,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0491.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0494,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0494.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0497,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0497.jpg,28,45,706,13,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0500,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0500.jpg,28,45,706,13,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0503,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0503.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0506,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0506.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0509,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0509.jpg,28,45,706,13,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0512,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0512.jpg,28,45,706,13,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0515,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0515.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0518,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0518.jpg,28,45,706,1,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0521,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0521.jpg,28,45,706,4,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,,,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0524,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0524.jpg,28,45,684,35,95,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,,,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0527,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0527.jpg,28,45,701,13,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0530,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0530.jpg,28,45,706,13,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0533,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0533.jpg,28,45,706,0,14,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0536,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0536.jpg,28,45,701,41,12,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
