sample_id,image_path,lighting_label,framesize,quality,brightness,contrast,saturation,aec,agc,awb,serial_status,bytes,width,height,captured_at_utc,display_text,notes
capture_0260,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0260.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25351,640,480,2026-06-27T10:16:30Z,,periodic_cache_unchanged
capture_0261,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0261.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,26133,640,480,2026-06-27T10:16:34Z,,serial_periodic_cache
capture_0262,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0262.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,26133,640,480,2026-06-27T10:16:38Z,,periodic_cache_unchanged
capture_0263,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0263.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,26133,640,480,2026-06-27T10:16:42Z,,periodic_cache_unchanged
capture_0264,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0264.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25414,640,480,2026-06-27T10:16:46Z,,serial_periodic_cache
capture_0265,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0265.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25414,640,480,2026-06-27T10:16:50Z,,periodic_cache_unchanged
capture_0266,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0266.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25414,640,480,2026-06-27T10:16:55Z,,periodic_cache_unchanged
capture_0267,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0267.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25488,640,480,2026-06-27T10:16:59Z,,serial_periodic_cache
capture_0268,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0268.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25488,640,480,2026-06-27T10:17:03Z,,periodic_cache_unchanged
capture_0269,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0269.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25488,640,480,2026-06-27T10:17:07Z,,periodic_cache_unchanged
capture_0270,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0270.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25308,640,480,2026-06-27T10:17:11Z,,serial_periodic_cache
capture_0271,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0271.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25308,640,480,2026-06-27T10:17:16Z,,periodic_cache_unchanged
capture_0272,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0272.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25308,640,480,2026-06-27T10:17:20Z,,periodic_cache_unchanged
capture_0273,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0273.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25379,640,480,2026-06-27T10:17:24Z,,serial_periodic_cache
capture_0274,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0274.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25379,640,480,2026-06-27T10:17:28Z,,periodic_cache_unchanged
capture_0275,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0275.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25379,640,480,2026-06-27T10:17:32Z,,periodic_cache_unchanged
capture_0276,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0276.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25319,640,480,2026-06-27T10:17:36Z,,serial_periodic_cache
capture_0277,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0277.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25319,640,480,2026-06-27T10:17:40Z,,periodic_cache_unchanged
capture_0278,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0278.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25319,640,480,2026-06-27T10:17:44Z,,periodic_cache_unchanged
capture_0279,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0279.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25338,640,480,2026-06-27T10:17:48Z,,serial_periodic_cache
capture_0280,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0280.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25338,640,480,2026-06-27T10:17:53Z,,periodic_cache_unchanged
capture_0281,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0281.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25338,640,480,2026-06-27T10:17:57Z,,periodic_cache_unchanged
capture_0282,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0282.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25351,640,480,2026-06-27T10:18:01Z,,serial_periodic_cache
capture_0283,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0283.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25351,640,480,2026-06-27T10:18:05Z,,periodic_cache_unchanged
capture_0284,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0284.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25351,640,480,2026-06-27T10:18:09Z,,periodic_cache_unchanged
capture_0285,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0285.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25275,640,480,2026-06-27T10:18:13Z,,serial_periodic_cache
capture_0286,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0286.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25275,640,480,2026-06-27T10:18:17Z,,periodic_cache_unchanged
capture_0287,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0287.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25275,640,480,2026-06-27T10:18:21Z,,periodic_cache_unchanged
capture_0288,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0288.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25356,640,480,2026-06-27T10:18:25Z,,serial_periodic_cache
capture_0289,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0289.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25356,640,480,2026-06-27T10:18:30Z,,periodic_cache_unchanged
capture_0290,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0290.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25356,640,480,2026-06-27T10:18:34Z,,periodic_cache_unchanged
capture_0291,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0291.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25350,640,480,2026-06-27T10:18:38Z,,serial_periodic_cache
capture_0292,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0292.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25350,640,480,2026-06-27T10:18:43Z,,periodic_cache_unchanged
capture_0293,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0293.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25350,640,480,2026-06-27T10:18:47Z,,periodic_cache_unchanged
capture_0294,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0294.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25369,640,480,2026-06-27T10:18:51Z,,serial_periodic_cache
capture_0295,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0295.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25369,640,480,2026-06-27T10:18:55Z,,periodic_cache_unchanged
capture_0296,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0296.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25369,640,480,2026-06-27T10:18:59Z,,periodic_cache_unchanged
capture_0297,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0297.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25412,640,480,2026-06-27T10:19:03Z,,serial_periodic_cache
capture_0298,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0298.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25412,640,480,2026-06-27T10:19:08Z,,periodic_cache_unchanged
capture_0299,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0299.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25412,640,480,2026-06-27T10:19:12Z,,periodic_cache_unchanged
capture_0300,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0300.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25396,640,480,2026-06-27T10:19:16Z,,serial_periodic_cache
capture_0301,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0301.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25396,640,480,2026-06-27T10:19:20Z,,periodic_cache_unchanged
capture_0302,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0302.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25396,640,480,2026-06-27T10:19:24Z,,periodic_cache_unchanged
capture_0303,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0303.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25406,640,480,2026-06-27T10:19:28Z,,serial_periodic_cache
capture_0304,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0304.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25406,640,480,2026-06-27T10:19:32Z,,periodic_cache_unchanged
capture_0305,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0305.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25406,640,480,2026-06-27T10:19:36Z,,periodic_cache_unchanged
capture_0306,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0306.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25293,640,480,2026-06-27T10:19:41Z,,serial_periodic_cache
capture_0307,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0307.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25293,640,480,2026-06-27T10:19:45Z,,periodic_cache_unchanged
capture_0308,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0308.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25293,640,480,2026-06-27T10:19:49Z,,periodic_cache_unchanged
capture_0309,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0309.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25509,640,480,2026-06-27T10:19:53Z,,serial_periodic_cache
capture_0310,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0310.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25509,640,480,2026-06-27T10:19:57Z,,periodic_cache_unchanged
capture_0311,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0311.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25509,640,480,2026-06-27T10:20:01Z,,periodic_cache_unchanged
capture_0312,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0312.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25290,640,480,2026-06-27T10:20:05Z,,serial_periodic_cache
capture_0313,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0313.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25290,640,480,2026-06-27T10:20:09Z,,periodic_cache_unchanged
capture_0314,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0314.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25290,640,480,2026-06-27T10:20:14Z,,periodic_cache_unchanged
capture_0315,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0315.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25423,640,480,2026-06-27T10:20:18Z,,serial_periodic_cache
capture_0316,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0316.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25423,640,480,2026-06-27T10:20:22Z,,periodic_cache_unchanged
capture_0317,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0317.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25423,640,480,2026-06-27T10:20:26Z,,periodic_cache_unchanged
capture_0318,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0318.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25593,640,480,2026-06-27T10:20:30Z,,serial_periodic_cache
capture_0319,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0319.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25593,640,480,2026-06-27T10:20:34Z,,periodic_cache_unchanged
capture_0320,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0320.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25593,640,480,2026-06-27T10:20:38Z,,periodic_cache_unchanged
capture_0321,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0321.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25386,640,480,2026-06-27T10:20:43Z,,serial_periodic_cache
capture_0322,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0322.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25386,640,480,2026-06-27T10:20:47Z,,periodic_cache_unchanged
capture_0323,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0323.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25386,640,480,2026-06-27T10:20:51Z,,periodic_cache_unchanged
capture_0324,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0324.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25373,640,480,2026-06-27T10:20:55Z,,serial_periodic_cache
capture_0325,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0325.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25373,640,480,2026-06-27T10:20:59Z,,periodic_cache_unchanged
capture_0326,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0326.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25373,640,480,2026-06-27T10:21:03Z,,periodic_cache_unchanged
capture_0327,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0327.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25794,640,480,2026-06-27T10:21:08Z,,serial_periodic_cache
capture_0328,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0328.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25794,640,480,2026-06-27T10:21:12Z,,periodic_cache_unchanged
capture_0329,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0329.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25794,640,480,2026-06-27T10:21:16Z,,periodic_cache_unchanged
capture_0330,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0330.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25417,640,480,2026-06-27T10:21:20Z,,serial_periodic_cache
capture_0331,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0331.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25417,640,480,2026-06-27T10:21:24Z,,periodic_cache_unchanged
capture_0332,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0332.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25417,640,480,2026-06-27T10:21:28Z,,periodic_cache_unchanged
capture_0333,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0333.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25460,640,480,2026-06-27T10:21:32Z,,serial_periodic_cache
capture_0334,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0334.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25460,640,480,2026-06-27T10:21:37Z,,periodic_cache_unchanged
capture_0335,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0335.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25460,640,480,2026-06-27T10:21:41Z,,periodic_cache_unchanged
capture_0336,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0336.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25427,640,480,2026-06-27T10:21:45Z,,serial_periodic_cache
capture_0337,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0337.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25427,640,480,2026-06-27T10:21:49Z,,periodic_cache_unchanged
capture_0338,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0338.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25427,640,480,2026-06-27T10:21:54Z,,periodic_cache_unchanged
capture_0339,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0339.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25380,640,480,2026-06-27T10:21:58Z,,serial_periodic_cache
capture_0340,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0340.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25380,640,480,2026-06-27T10:22:02Z,,periodic_cache_unchanged
capture_0341,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0341.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25380,640,480,2026-06-27T10:22:06Z,,periodic_cache_unchanged
capture_0342,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0342.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,26435,640,480,2026-06-27T10:22:11Z,,serial_periodic_cache
capture_0343,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0343.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,26435,640,480,2026-06-27T10:22:15Z,,periodic_cache_unchanged
capture_0344,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0344.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,failed,0,,,2026-06-27T10:22:19Z,,Only base64 data is allowed
capture_0345,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0345.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25650,640,480,2026-06-27T10:22:24Z,,serial_periodic_cache
capture_0346,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0346.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25650,640,480,2026-06-27T10:22:28Z,,periodic_cache_unchanged
capture_0347,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0347.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25650,640,480,2026-06-27T10:22:32Z,,periodic_cache_unchanged
capture_0348,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0348.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25386,640,480,2026-06-27T10:22:36Z,,serial_periodic_cache
capture_0349,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0349.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25386,640,480,2026-06-27T10:22:40Z,,periodic_cache_unchanged
capture_0350,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0350.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25386,640,480,2026-06-27T10:22:44Z,,periodic_cache_unchanged
capture_0351,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0351.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25531,640,480,2026-06-27T10:22:49Z,,serial_periodic_cache
capture_0352,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0352.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25531,640,480,2026-06-27T10:22:53Z,,periodic_cache_unchanged
capture_0353,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0353.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25531,640,480,2026-06-27T10:22:57Z,,periodic_cache_unchanged
capture_0354,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0354.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25339,640,480,2026-06-27T10:23:01Z,,serial_periodic_cache
capture_0355,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0355.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25339,640,480,2026-06-27T10:23:05Z,,periodic_cache_unchanged
capture_0356,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0356.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25339,640,480,2026-06-27T10:23:09Z,,periodic_cache_unchanged
capture_0357,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0357.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25468,640,480,2026-06-27T10:23:14Z,,serial_periodic_cache
capture_0358,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0358.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25468,640,480,2026-06-27T10:23:18Z,,periodic_cache_unchanged
capture_0359,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0359.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25468,640,480,2026-06-27T10:23:22Z,,periodic_cache_unchanged
capture_0360,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0360.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25407,640,480,2026-06-27T10:23:26Z,,serial_periodic_cache
capture_0361,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0361.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25407,640,480,2026-06-27T10:23:30Z,,periodic_cache_unchanged
capture_0362,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0362.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25407,640,480,2026-06-27T10:23:34Z,,periodic_cache_unchanged
capture_0363,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0363.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25475,640,480,2026-06-27T10:23:38Z,,serial_periodic_cache
capture_0364,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0364.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25475,640,480,2026-06-27T10:23:43Z,,periodic_cache_unchanged
capture_0365,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0365.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25475,640,480,2026-06-27T10:23:47Z,,periodic_cache_unchanged
capture_0366,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0366.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25510,640,480,2026-06-27T10:23:51Z,,serial_periodic_cache
capture_0367,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0367.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25510,640,480,2026-06-27T10:23:55Z,,periodic_cache_unchanged
capture_0368,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0368.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25510,640,480,2026-06-27T10:23:59Z,,periodic_cache_unchanged
capture_0369,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0369.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25423,640,480,2026-06-27T10:24:04Z,,serial_periodic_cache
capture_0370,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0370.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25423,640,480,2026-06-27T10:24:08Z,,periodic_cache_unchanged
capture_0371,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0371.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25423,640,480,2026-06-27T10:24:12Z,,periodic_cache_unchanged
capture_0372,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0372.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25404,640,480,2026-06-27T10:24:16Z,,serial_periodic_cache
capture_0373,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0373.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25404,640,480,2026-06-27T10:24:20Z,,periodic_cache_unchanged
capture_0374,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0374.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25404,640,480,2026-06-27T10:24:24Z,,periodic_cache_unchanged
capture_0375,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0375.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25420,640,480,2026-06-27T10:24:29Z,,serial_periodic_cache
capture_0376,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0376.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25420,640,480,2026-06-27T10:24:33Z,,periodic_cache_unchanged
capture_0377,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0377.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25420,640,480,2026-06-27T10:24:37Z,,periodic_cache_unchanged
capture_0378,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0378.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25902,640,480,2026-06-27T10:24:41Z,,serial_periodic_cache
capture_0379,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0379.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25902,640,480,2026-06-27T10:24:46Z,,periodic_cache_unchanged
capture_0380,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0380.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25407,640,480,2026-06-27T10:24:50Z,,serial_periodic_cache
capture_0381,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0381.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25407,640,480,2026-06-27T10:24:54Z,,periodic_cache_unchanged
capture_0382,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0382.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,25407,640,480,2026-06-27T10:24:58Z,,periodic_cache_unchanged
capture_0383,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0383.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,26505,640,480,2026-06-27T10:25:02Z,,serial_periodic_cache
capture_0384,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0384.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,26505,640,480,2026-06-27T10:25:07Z,,periodic_cache_unchanged
capture_0385,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0385.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,duplicate,26505,640,480,2026-06-27T10:25:11Z,,periodic_cache_unchanged
capture_0386,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0386.jpg,timed_daylight_usb,vga,8,2,2,0,0,0,0,ok,25382,640,480,2026-06-27T10:25:15Z,,serial_periodic_cache
